"NYLJ","19-Nov-2019","13","13","13","13","20300"
"NYLK","19-Nov-2019","8","8","8","8","24100"
"NYLL","19-Nov-2019","18","18","18","18","29700"
"NYLM","19-Nov-2019","6","6","6","6","9300"
"NYLN","19-Nov-2019","32","32","32","32","63100"
"NYLO","19-Nov-2019","21","21","21","21","99700"
"NYLP","19-Nov-2019","7","7","7","7","38300"
"NYLU","19-Nov-2019","55","55","55","55","157400"
"OEX","19-Nov-2019","1392.42","1392.56","1385.41","1387.59","863384900"
"OFIN","19-Nov-2019","9172.48","9221.76","9161.7","9204.68","0"
"OILBR","19-Nov-2019","60.61","60.92","60.61","60.92","0"
"OILSW","19-Nov-2019","56.9","56.9","55.21","55.21","758112"
"OIV","19-Nov-2019","32.98","33.5","32.32","32.81","0"
"ONE","19-Nov-2019","1392.42","1392.56","1385.41","1387.59","0"
"OSX","19-Nov-2019","65.76","65.77","64.46","65.23","0"
"OVX","19-Nov-2019","33.68","33.75","32.94","32.94","0"
"PLD","19-Nov-2019","1701.4","1742.4","1680","1737.4","4017"
"PLT","19-Nov-2019","896.7","914.3","895.8","912.3","17230"
"QSHD","19-Nov-2019","2","1371","2","1278","0"
"QSHF","19-Nov-2019","5","983","5","589","0"
"QSHR","19-Nov-2019","3.5","3.5","1.11","1.46","0"
"QSHU","19-Nov-2019","7","2055","7","1867","0"
"QVLD","19-Nov-2019","0.17","769.74","0.17","769.74","0"
"QVLF","19-Nov-2019","0.41","289.29","-56.59","213.01","0"
"QVLR","19-Nov-2019","49.84","49.84","0.7","1.27","0"
"QVLU","19-Nov-2019","0.42","982.75","0.42","982.75","0"
"R1FD","19-Nov-2019","65.53","66.63","54.1","60.62","0"
"R1FI","19-Nov-2019","69.93","70.64","68.13","69.63","0"
"R1OF","19-Nov-2019","67.33","68.43","66.13","67.53","0"
"R1OH","19-Nov-2019","68.93","70.34","68.53","69.73","0"
"R1TH","19-Nov-2019","70.14","70.74","68.83","70.04","0"
"R1TW","19-Nov-2019","68.33","70.14","64.52","68.23","0"
"R2FD","19-Nov-2019","51.98","59.79","45.34","54.13","0"
"R2FI","19-Nov-2019","59.44","61.46","58.28","60.48","0"
"R2OF","19-Nov-2019","60.25","61.91","59.74","61.29","0"
"R2OH","19-Nov-2019","57.53","59.19","56.97","58.11","0"
"R2TH","19-Nov-2019","55.26","56.22","54.45","55.69","0"
"R2TW","19-Nov-2019","51.83","56.22","49.37","53.27","0"
"R3FD","19-Nov-2019","56.77","61.9","48.88","55.81","0"
"R3FI","19-Nov-2019","63.54","64.82","62.15","63.87","0"
"R3OF","19-Nov-2019","63.36","64.65","62.53","63.94","0"
"R3OH","19-Nov-2019","61.9","63.4","61.42","62.48","0"
"R3TH","19-Nov-2019","60.52","61.28","59.68","60.75","0"
"R3TW","19-Nov-2019","57.81","61.18","54.82","58.49","0"
"RTCM","19-Nov-2019","238.65","238.97","238","238.67","9066900"
"RTRE","19-Nov-2019","197.91","198.11","197.27","197.76","7400200"
"S1FD","19-Nov-2019","65.34","67.32","46.53","51.48","0"
"S1FI","19-Nov-2019","75.24","75.24","72.27","72.27","0"
"S1OF","19-Nov-2019","72.27","74.25","70.29","74.25","0"
"S1OH","19-Nov-2019","73.26","73.26","71.28","71.28","0"
"S1TH","19-Nov-2019","73.26","75.24","71.28","72.27","0"
"S1TR","19-Nov-2019","228.33","228.92","225.37","226.5","0"
"S1TW","19-Nov-2019","75.24","77.22","70.29","73.26","0"
"S2TR","19-Nov-2019","719.18","723.43","717.23","719.41","0"
"S3TR","19-Nov-2019","1245.41","1250.76","1240.08","1243.37","0"
"S4FD","19-Nov-2019","59.75","63.25","46.5","56.25","0"
"S4FI","19-Nov-2019","66.5","68.25","65.25","67","0"
"S4OF","19-Nov-2019","67.75","68.75","67.25","68","0"
"S4OH","19-Nov-2019","67.5","69.25","66.75","68.25","0"
"S4TH","19-Nov-2019","64.75","65.5","63","64.75","0"
"S4TR","19-Nov-2019","526.17","531.19","526.11","529.39","0"
"S4TW","19-Nov-2019","62","65.75","56.75","60.75","0"
"S5FD","19-Nov-2019","66.99","67.79","52.68","58.84","0"
"S5FI","19-Nov-2019","69.18","69.18","67.19","68.19","0"
"S5OF","19-Nov-2019","67.79","69.18","66.2","68.19","0"
"S5OH","19-Nov-2019","70.97","71.96","70.77","71.37","0"
"S5TH","19-Nov-2019","72.76","73.35","71.37","72.76","0"
"S5TR","19-Nov-2019","555.33","556.95","549.27","551.2","0"
"S5TW","19-Nov-2019","67.79","67.79","63.61","66","0"
"S6CD","19-Nov-2019","575.55","575.82","567.6","569.54","0"
"S6CS","19-Nov-2019","1811.01","1833.26","1810.28","1829.59","0"
"S6EP","19-Nov-2019","224.3","224.3","217.29","217.86","0"
"S6FD","19-Nov-2019","51.75","54.92","39.56","46.07","0"
"S6FI","19-Nov-2019","59.93","59.93","57.59","58.09","0"
"S6FP","19-Nov-2019","1013.93","1019.4","1013.64","1016.62","0"
"S6HC","19-Nov-2019","2924.89","2951.79","2917.82","2938.19","0"
"S6IP","19-Nov-2019","1151.62","1157.97","1151.07","1151.89","0"
"S6MP","19-Nov-2019","462.97","463.12","458.54","459.81","0"
"S6OF","19-Nov-2019","63.6","64.6","62.43","63.43","0"
"S6OH","19-Nov-2019","60.26","61.6","59.09","60.26","0"
"S6TH","19-Nov-2019","56.09","56.42","54.59","55.09","0"
"S6TP","19-Nov-2019","811.3","817.32","808.4","814","0"
"S6TR","19-Nov-2019","1807.99","1811.75","1801.19","1803.49","0"
"S6TW","19-Nov-2019","49.74","53.08","44.4","47.74","0"
"S6UP","19-Nov-2019","633.32","636.73","630.63","633.95","0"
"S7TR","19-Nov-2019","1095.55","1100.94","1095.55","1098.8","0"
"S8TR","19-Nov-2019","804.34","804.34","791.7","792.5","0"
"S9TR","19-Nov-2019","731.45","731.83","726.82","727.55","0"
"SAAB","19-Nov-2019","2016.27","2024.59","2007.36","2024.59","0"
"SACC","19-Nov-2019","3180.3","3224.63","3174.97","3220.73","0"
"SACN","19-Nov-2019","226.36","230.11","225.99","228.93","0"
"SAER","19-Nov-2019","66.34","66.69","66.27","66.35","0"
"SAIE","19-Nov-2019","201.95","203.26","201.76","202.3","0"
"SAIU","19-Nov-2019","171.82","173.19","171.69","172.33","0"
"SAJR","19-Nov-2019","134.96","136.32","134.38","136.28","0"
"SAJT","19-Nov-2019","98.95","100","98.58","99.98","0"
"SANA","19-Nov-2019","4580.04","4590","4554.11","4582.43","0"
"SANC","19-Nov-2019","4396.84","4435.22","4386.52","4415.37","0"
"SAPE","19-Nov-2019","4156.01","4206.87","4151.32","4206.84","0"
"SAPT","19-Nov-2019","102.36","102.61","102","102.48","0"
"SAPU","19-Nov-2019","3647.39","3691.66","3644.92","3689.51","0"
"SAQA","19-Nov-2019","4374.81","4404.01","4371.78","4392.06","0"
"SAQE","19-Nov-2019","3498.03","3522.61","3496.23","3509.45","0"
"SAUE","19-Nov-2019","146.85","147.61","146.69","146.88","0"
"SBAI","19-Nov-2019","109.37","109.54","108.46","109.12","0"
"SBER","19-Nov-2019","42.88","43.24","42.8","43.06","0"
"SBES","19-Nov-2019","1386.76","1396.7","1380.36","1395.87","0"
"SBFD","19-Nov-2019","60.71","60.71","28.57","46.42","0"
"SBFI","19-Nov-2019","64.28","64.28","60.71","60.71","0"
"SBIX","19-Nov-2019","363.71","364.5","361.37","362.47","111695900"
"SBNP","19-Nov-2019","2666.35","2671.35","2655.12","2655.12","0"
"SBOF","19-Nov-2019","60.71","67.85","60.71","64.28","0"
"SBOH","19-Nov-2019","71.42","71.42","71.42","71.42","0"
"SBSE","19-Nov-2019","2128.06","2154.66","2126.57","2143.76","0"
"SBSU","19-Nov-2019","1768.85","1792.81","1767.84","1784.31","0"
"SBTH","19-Nov-2019","85.71","85.71","78.57","85.71","0"
"SBTR","19-Nov-2019","47.24","47.64","47.16","47.44","0"
"SBTW","19-Nov-2019","67.85","67.85","50","64.28","0"
"SBUP","19-Nov-2019","5201.97","5218.76","5190.31","5211.08","0"
"SCBR","19-Nov-2019","54.4","54.89","54.39","54.69","0"
"SCII","19-Nov-2019","72.98","73.72","72.45","73.71","0"
"SCIR","19-Nov-2019","201.19","204.29","200.89","203.83","0"
"SCIS","19-Nov-2019","194.17","197.16","193.88","196.71","0"
"SCIT","19-Nov-2019","361.88","367.44","361.33","366.62","0"
"SCPC","19-Nov-2019","2493.66","2509.09","2479.9","2508.27","0"
"SCRC","19-Nov-2019","3758.66","3810.74","3747.59","3809.78","0"
"SCRE","19-Nov-2019","5232.05","5332.22","5218.38","5331.76","0"
"SCSC","19-Nov-2019","3395.02","3427.87","3390.46","3427.87","0"
"SCSE","19-Nov-2019","3606.87","3635.25","3599.75","3633.8","0"
"SCUT","19-Nov-2019","1435.29","1444.28","1431.64","1442.27","0"
"SCWI","19-Nov-2019","200.38","201.34","199.68","201.19","0"
"SCWP","19-Nov-2019","332.08","334.43","332.08","334.16","0"
"SCYE","19-Nov-2019","110","110.09","109.54","109.97","0"
"SCYI","19-Nov-2019","132.4","132.5","131.85","132.37","0"
"SDDE","19-Nov-2019","571.71","571.71","565.4","566.29","0"
"SDEW","19-Nov-2019","1529.61","1534.25","1524.48","1529.98","0"
"SDIP","19-Nov-2019","107.74","108.52","107.68","108.45","0"
"SDIS","19-Nov-2019","121.12","121.99","121.05","121.91","0"
"SDIT","19-Nov-2019","133.15","134.11","133.07","134.02","0"
"SDPI","19-Nov-2019","1583.01","1589.48","1579.03","1583.55","0"
"SDTI","19-Nov-2019","1934.41","1942.33","1929.57","1935.07","0"
"SDTR","19-Nov-2019","1414.6","1419.03","1407.78","1411.16","0"
"SDTS","19-Nov-2019","1025.15","1026.48","1024.54","1025.51","0"
"SDTT","19-Nov-2019","1244.43","1246.04","1243.69","1244.86","0"
"SEAN","19-Nov-2019","848.39","850.6","845.78","850.6","0"
"SEBI","19-Nov-2019","2109.71","2125.82","2106.11","2122.11","0"
"SECA","19-Nov-2019","234.17","234.39","230.51","230.86","0"
"SECB","19-Nov-2019","226.59","226.8","223.05","223.38","0"
"SECC","19-Nov-2019","407.3","407.87","401.17","401.75","0"
"SEFD","19-Nov-2019","14.28","14.28","0.01","0.01","0"
"SEFI","19-Nov-2019","21.42","28.57","14.28","21.42","0"
"SEIB","19-Nov-2019","2591.13","2608.42","2586.81","2603.44","0"
"SEIE","19-Nov-2019","257.87","258.7","257.55","258.46","0"
"SEIT","19-Nov-2019","193.1","193.87","192.62","193.11","0"
"SEIU","19-Nov-2019","242.45","243.42","242.3","243.22","0"
"SEMT","19-Nov-2019","1430.82","1452.51","1428.47","1451.02","0"
"SEOF","19-Nov-2019","28.57","28.57","17.85","21.42","0"
"SEOH","19-Nov-2019","21.42","21.42","21.42","21.42","0"
"SETH","19-Nov-2019","21.42","21.42","21.42","21.42","0"
"SETW","19-Nov-2019","14.28","17.85","3.57","7.14","0"
"SFFD","19-Nov-2019","83.58","83.58","56.71","71.64","0"
"SFFI","19-Nov-2019","83.58","85.07","83.58","85.07","0"
"SFOF","19-Nov-2019","82.08","82.08","80.59","80.59","0"
"SFOH","19-Nov-2019","83.58","85.07","82.08","82.08","0"
"SFTH","19-Nov-2019","83.58","83.58","80.59","83.58","0"
"SFTR","19-Nov-2019","1555.05","1568.34","1555.05","1565.71","0"
"SFTW","19-Nov-2019","92.53","92.53","82.08","85.07","0"
"SG0A","19-Nov-2019","264.39","265.07","263.75","264.67","0"
"SG0B","19-Nov-2019","60.91","61.06","60.76","60.97","0"
"SG0C","19-Nov-2019","662.76","664.44","661.18","663.45","0"
"SG0D","19-Nov-2019","30.16","30.4","30.14","30.25","0"
"SG0E","19-Nov-2019","328.18","330.83","327.96","329.17","0"
"SG0F","19-Nov-2019","422.48","422.48","419.16","422.03","0"
"SG0G","19-Nov-2019","371.57","371.57","368.66","371.18","0"
"SG0H","19-Nov-2019","4043.57","4043.57","4011.82","4039.27","0"
"SG0I","19-Nov-2019","329.32","329.83","318.85","319.92","0"
"SG1A","19-Nov-2019","750.85","752.85","727.87","730.32","0"
"SG1B","19-Nov-2019","322.27","327.36","321.37","325.45","0"
"SG1C","19-Nov-2019","7.35","7.46","7.33","7.42","0"
"SG1D","19-Nov-2019","80.05","81.32","79.83","80.84","0"
"SG1E","19-Nov-2019","110.05","110.53","109.42","109.56","0"
"SG1F","19-Nov-2019","23.02","23.12","22.89","22.92","0"
"SG1G","19-Nov-2019","48.9","49.11","48.62","48.68","0"
"SG1H","19-Nov-2019","151","153.99","150.66","152.67","0"
"SG1I","19-Nov-2019","63.61","64.87","63.47","64.32","0"
"SG1J","19-Nov-2019","265.45","265.85","257.01","257.87","0"
"SG2A","19-Nov-2019","523.66","524.68","509.02","510.8","0"
"SG2B","19-Nov-2019","383.2","383.95","372.49","373.8","0"
"SG2C","19-Nov-2019","560.65","561.74","544.98","546.89","0"
"SG2D","19-Nov-2019","104.63","105.18","104.04","104.2","0"
"SG2E","19-Nov-2019","8.94","8.99","8.89","8.91","0"
"SG2F","19-Nov-2019","32.11","32.28","31.93","31.98","0"
"SG2G","19-Nov-2019","84.09","84.82","81.47","81.74","0"
"SG2H","19-Nov-2019","6.96","7.02","6.74","6.76","0"
"SG2I","19-Nov-2019","35.2","35.51","34.11","34.22","0"
"SG2J","19-Nov-2019","77.51","79.05","77.34","78.37","0"
"SG3A","19-Nov-2019","501.61","507.13","500.28","505.55","0"
"SG3B","19-Nov-2019","3601.94","3641.51","3592.35","3630.23","0"
"SG3C","19-Nov-2019","311.45","315.99","311.45","314.34","0"
"SG3D","19-Nov-2019","5.84","5.92","5.84","5.89","0"
"SG3E","19-Nov-2019","63.59","64.52","63.59","64.18","0"
"SG3F","19-Nov-2019","93.86","93.98","92.72","92.98","0"
"SG3G","19-Nov-2019","37.22","37.26","36.77","36.87","0"
"SG3H","19-Nov-2019","267.23","267.56","263.99","264.72","0"
"SG3I","19-Nov-2019","313.16","313.54","302.36","303.35","0"
"SG3J","19-Nov-2019","412.88","417.41","411.78","416.12","0"
"SG4A","19-Nov-2019","480.52","482.03","464.93","466.45","0"
"SG4B","19-Nov-2019","309.23","309.65","302.62","303.29","0"
"SG4C","19-Nov-2019","90.78","90.9","88.84","89.03","0"
"SG4D","19-Nov-2019","163.43","163.76","160.05","160.4","0"
"SG4E","19-Nov-2019","119.31","119.53","116.05","116.37","0"
"SG4F","19-Nov-2019","466.96","468.2","454.59","455.87","0"
"SG4G","19-Nov-2019","170.67","170.73","169.1","170.14","0"
"SG4H","19-Nov-2019","112.41","112.45","111.38","112.06","0"
"SG4I","19-Nov-2019","142.68","142.73","141.37","142.24","0"
"SG4J","19-Nov-2019","170.02","170.23","164.16","164.7","0"
"SG5A","19-Nov-2019","357.48","359.36","352.79","354.98","0"
"SG5B","19-Nov-2019","523.03","525.77","516.16","519.36","0"
"SG5C","19-Nov-2019","860.96","863.18","856.95","862.36","0"
"SG5D","19-Nov-2019","113.59","113.89","113.06","113.78","0"
"SG5E","19-Nov-2019","773.06","775.04","769.45","774.31","0"
"SG5F","19-Nov-2019","329.89","334.04","329.68","332.34","0"
"SG5G","19-Nov-2019","19.08","19.32","19.07","19.22","0"
"SG5H","19-Nov-2019","207.68","210.29","207.55","209.22","0"
"SG5I","19-Nov-2019","230.79","231.12","225.11","225.34","0"
"SG5J","19-Nov-2019","530.16","532.94","523.2","526.44","0"
"SG6A","19-Nov-2019","811.03","812.18","791.05","791.86","0"
"SG6B","19-Nov-2019","165.2","166","164.83","165.56","0"
"SG6C","19-Nov-2019","1186.39","1192.16","1183.7","1188.97","0"
"SG6D","19-Nov-2019","130.85","133.23","130.54","132.54","0"
"SG6E","19-Nov-2019","11.89","12.11","11.85","12.04","0"
"SG6F","19-Nov-2019","17.4","17.72","17.35","17.63","0"
"SG6G","19-Nov-2019","292.65","299.62","292.65","298.65","0"
"SG6H","19-Nov-2019","177.38","181.61","177.38","181.02","0"
"SG6I","19-Nov-2019","319.59","327.2","319.59","326.14","0"
"SG6J","19-Nov-2019","207.06","207.35","201.96","202.16","0"
"SG7A","19-Nov-2019","13.34","13.34","12.92","13.23","0"
"SG7B","19-Nov-2019","100.83","100.83","97.67","99.97","0"
"SG7C","19-Nov-2019","370.75","370.88","368.34","368.6","0"
"SG7D","19-Nov-2019","179.91","180.01","178.77","178.91","0"
"SG7E","19-Nov-2019","1957.07","1958.15","1944.75","1946.19","0"
"SG7F","19-Nov-2019","426.96","426.96","423.72","426.79","0"
"SG7G","19-Nov-2019","350.72","350.72","348.05","350.58","0"
"SG7H","19-Nov-2019","3816.6","3816.6","3787.61","3815.07","0"
"SG7I","19-Nov-2019","164.51","164.51","162.18","163.99","0"
"SG7J","19-Nov-2019","102.98","102.98","99.72","102.1","0"
"SG8A","19-Nov-2019","123.13","123.13","120.37","120.61","0"
"SG8B","19-Nov-2019","8.42","8.42","8.23","8.24","0"
"SG8C","19-Nov-2019","15.86","15.86","15.5","15.53","0"
"SG8D","19-Nov-2019","238.33","238.33","232.39","235.7","0"
"SG8E","19-Nov-2019","193.38","193.38","188.56","191.25","0"
"SG8F","19-Nov-2019","375.36","375.36","366","371.21","0"
"SG8G","19-Nov-2019","149.22","149.63","148.97","149.45","0"
"SG8H","19-Nov-2019","327.47","328.38","326.91","327.96","0"
"SG8I","19-Nov-2019","1623.4","1627.86","1620.62","1625.8","0"
"SG8J","19-Nov-2019","1789.75","1789.75","1764.41","1784.08","0"
"SG9A","19-Nov-2019","54.49","54.58","53.6","53.69","0"
"SG9B","19-Nov-2019","92.82","92.97","91.31","91.45","0"
"SG9C","19-Nov-2019","422.73","423.23","416.07","416.73","0"
"SG9D","19-Nov-2019","353.73","354.33","348.37","348.9","0"
"SG9E","19-Nov-2019","3815.85","3822.33","3758.03","3763.83","0"
"SG9F","19-Nov-2019","173.93","174.14","171.01","171.28","0"
"SG9G","19-Nov-2019","74.52","74.65","73.31","73.42","0"
"SG9H","19-Nov-2019","647.32","648.42","636.83","637.8","0"
"SG9I","19-Nov-2019","209.97","210.36","203.64","204.35","0"
"SG9J","19-Nov-2019","202.29","202.52","198.87","199.2","0"
"SGAA","19-Nov-2019","1549.56","1553.55","1546.7","1552.21","0"
"SGAB","19-Nov-2019","1670.43","1672.96","1665.42","1671.57","0"
"SGAC","19-Nov-2019","4575.13","4589.6","4562.27","4585.53","0"
"SGAD","19-Nov-2019","4931.41","4943.2","4911.54","4938.15","0"
"SGCC","19-Nov-2019","240.32","240.57","236.52","236.87","0"
"SGCR","19-Nov-2019","131.02","131.45","130.61","131.27","0"
"SGDO","19-Nov-2019","163.76","164.13","163.5","163.65","0"
"SGIA","19-Nov-2019","178.12","178.12","176","176.15","0"
"SGIB","19-Nov-2019","947.87","953.07","946.51","950.74","0"
"SGID","19-Nov-2019","940.45","952.96","940.45","951.06","0"
"SGIF","19-Nov-2019","230.41","231.39","229.22","230.39","0"
"SGIR","19-Nov-2019","120.37","120.87","120.11","120.64","0"
"SGJ","19-Nov-2019","195.57","195.93","190.21","190.75","0"
"SGK","19-Nov-2019","284.37","286.65","284.18","285.23","0"
"SGLN","19-Nov-2019","312.73","314.32","312.46","313.73","0"
"SGMA","19-Nov-2019","188.72","189.49","188.3","189.13","0"
"SGME","19-Nov-2019","1724.4","1731.45","1722.06","1722.22","0"
"SGMU","19-Nov-2019","1298.89","1303.19","1297","1297.06","0"
"SGON","19-Nov-2019","471.32","472.15","470.32","470.76","0"
"SGP","19-Nov-2019","1915.74","1921.35","1907.87","1919.83","0"
"SGPA","19-Nov-2019","213.78","214.48","213.11","214.18","0"
"SGPG","19-Nov-2019","137.64","138.44","137.49","137.75","0"
"SGPP","19-Nov-2019","64.53","64.63","63.55","63.64","0"
"SGPR","19-Nov-2019","42.97","43.22","42.92","43.01","0"
"SGPT","19-Nov-2019","116.35","116.52","114.57","114.74","0"
"SGQA","19-Nov-2019","1029.28","1032.15","999.3","1002.78","0"
"SGQB","19-Nov-2019","213.36","213.82","207.41","208.06","0"
"SGQC","19-Nov-2019","280.75","281.6","273.17","274.03","0"
"SGQD","19-Nov-2019","1099.66","1102.99","1069.98","1073.35","0"
"SGQE","19-Nov-2019","185.17","185.7","184.41","185.57","0"
"SGQF","19-Nov-2019","1730.97","1735.92","1723.85","1734.66","0"
"SGQG","19-Nov-2019","393.97","394.23","389.66","390.07","0"
"SGQH","19-Nov-2019","200.57","200.78","198.45","198.66","0"
"SGQI","19-Nov-2019","2181.83","2184.03","2158.72","2161.05","0"
"SGQJ","19-Nov-2019","262.78","263.51","255.12","256.01","0"
"SGRC","19-Nov-2019","119.68","119.97","119.22","119.82","0"
"SGRE","19-Nov-2019","92.07","92.3","91.72","92.18","0"
"SGRG","19-Nov-2019","23.89","24.02","23.86","23.91","0"
"SGRM","19-Nov-2019","162.67","163.61","162.67","163.39","0"
"SGRT","19-Nov-2019","73.75","74.14","73.67","73.77","0"
"SGSA","19-Nov-2019","837.06","844.72","833.98","843.01","0"
"SGSB","19-Nov-2019","60.98","61.54","60.76","61.42","0"
"SGSC","19-Nov-2019","570.31","575.53","568.21","574.37","0"
"SGSD","19-Nov-2019","361.38","364.06","361.28","361.88","0"
"SGSE","19-Nov-2019","226.12","226.35","222.55","222.87","0"
"SGSF","19-Nov-2019","321.71","324.09","321.62","322.15","0"
"SGSG","19-Nov-2019","3502.24","3528.21","3501.27","3507.05","0"
"SGSH","19-Nov-2019","134.31","134.31","133.26","133.57","0"
"SGSJ","19-Nov-2019","8.41","8.41","8.34","8.36","0"
"SGSK","19-Nov-2019","78.68","78.68","78.07","78.25","0"
"SGSM","19-Nov-2019","166.14","166.23","165.5","165.71","0"
"SGSN","19-Nov-2019","1807.39","1808.4","1800.43","1802.68","0"
"SGSO","19-Nov-2019","343.22","345.22","336.85","339.47","0"
"SGSP","19-Nov-2019","1000.69","1006.51","982.11","989.73","0"
"SGSQ","19-Nov-2019","2670.09","2685.13","2620.53","2640.85","0"
"SGSR","19-Nov-2019","346.56","351.82","345.54","349.61","0"
"SGSS","19-Nov-2019","6.55","6.65","6.53","6.61","0"
"SGST","19-Nov-2019","71.37","72.45","71.16","71.99","0"
"SGSU","19-Nov-2019","185.18","186.32","183.96","185.34","0"
"SGSV","19-Nov-2019","58.78","59.14","58.39","58.83","0"
"SGSW","19-Nov-2019","124.86","125.63","124.04","124.97","0"
"SGSX","19-Nov-2019","351.66","351.8","350.25","350.69","0"
"SGT","19-Nov-2019","2458.41","2462.11","2420.87","2424.37","0"
"SGTR","19-Nov-2019","235.66","236.44","234.92","236.11","0"
"SGV","19-Nov-2019","282.72","282.72","278.71","281.82","0"
"SGWT","19-Nov-2019","154.92","155.16","154.36","154.51","0"
"SGX","19-Nov-2019","415.64","416.07","409.08","409.67","0"
"SGY","19-Nov-2019","315.31","316.84","314.6","316","0"
"SHTR","19-Nov-2019","1602.06","1614.92","1599.58","1611.97","0"
"SIDO","19-Nov-2019","2215.15","2224.76","2213.01","2218.52","0"
"SIFD","19-Nov-2019","68.11","72.46","39.13","52.17","0"
"SIFI","19-Nov-2019","84.05","85.5","82.6","84.05","0"
"SIIP","19-Nov-2019","97.15","97.25","96.99","97.02","0"
"SIIS","19-Nov-2019","103.89","104","103.71","103.75","0"
"SIIT","19-Nov-2019","120.05","120.18","119.85","119.89","0"
"SIOF","19-Nov-2019","79.71","81.15","78.26","79.71","0"
"SIOH","19-Nov-2019","84.05","84.05","81.15","82.6","0"
"SIPR","19-Nov-2019","1131.59","1148.74","1129.73","1147.57","0"
"SIRI","19-Nov-2019","175.72","175.72","175.21","175.27","0"
"SIRP","19-Nov-2019","135.34","136.47","135.34","136.17","0"
"SITH","19-Nov-2019","81.15","81.15","78.26","79.71","0"
"SITR","19-Nov-2019","652.89","656.68","652.89","653.98","0"
"SITW","19-Nov-2019","66.66","72.46","62.31","69.56","0"
"SIUT","19-Nov-2019","16.24","16.32","16.18","16.25","0"
"SJPA","19-Nov-2019","1552.9","1555.55","1546.7","1551.85","0"
"SJPB","19-Nov-2019","1775.26","1777.11","1764.92","1771.33","0"
"SJPC","19-Nov-2019","2935.01","2942.21","2926.05","2937.78","0"
"SJPD","19-Nov-2019","1401.16","1403.67","1395.7","1400.11","0"
"SJRI","19-Nov-2019","2800.1","2808.96","2791.43","2800.39","0"
"SJTR","19-Nov-2019","1644.71","1656.81","1627.44","1637.22","0"
"SKFD","19-Nov-2019","80.59","80.59","67.16","71.64","0"
"SKFI","19-Nov-2019","80.59","80.59","76.11","79.1","0"
"SKOF","19-Nov-2019","76.11","77.61","71.64","76.11","0"
"SKOH","19-Nov-2019","76.11","79.1","76.11","79.1","0"
"SKTH","19-Nov-2019","79.1","80.59","77.61","79.1","0"
"SKTR","19-Nov-2019","653.31","655.42","649.61","651.2","0"
"SKTW","19-Nov-2019","79.1","79.1","74.62","77.61","0"
"SLAC","19-Nov-2019","5821.94","5833.83","5763.65","5799.78","0"
"SLCN","19-Nov-2019","282.4","282.91","281.73","282.38","0"
"SLCT","19-Nov-2019","387.54","388.25","386.62","387.51","0"
"SLCU","19-Nov-2019","352.44","353.08","351.6","352.41","0"
"SLEE","19-Nov-2019","117.21","117.28","116.37","116.45","0"
"SLER","19-Nov-2019","57.07","57.1","56.66","56.7","0"
"SLEW","19-Nov-2019","1111.37","1113.82","1106.15","1109.32","0"
"SLFD","19-Nov-2019","70.37","77.77","48.14","62.96","0"
"SLFI","19-Nov-2019","70.37","70.37","62.96","66.66","0"
"SLOF","19-Nov-2019","66.66","74.07","62.96","74.07","0"
"SLOH","19-Nov-2019","70.37","70.37","66.66","66.66","0"
"SLPE","19-Nov-2019","1186.92","1197.46","1186.5","1190.31","0"
"SLPX","19-Nov-2019","208.81","209.27","205.35","205.39","0"
"SLRT","19-Nov-2019","63.44","63.48","62.99","63.03","0"
"SLTH","19-Nov-2019","74.07","77.77","74.07","74.07","0"
"SLTW","19-Nov-2019","66.66","70.37","62.96","62.96","0"
"SLUN","19-Nov-2019","9128.77","9161.86","9079.55","9118.74","0"
"SLUT","19-Nov-2019","11891.43","11928.53","11838.37","11903.71","0"
"SLV","19-Nov-2019","17.01","17.16","16.94","17.12","94055"
"SML","19-Nov-2019","982.44","983.42","977.47","980.21","431385100"
"SMPR","19-Nov-2019","1164.28","1178.86","1162.6","1176.85","0"
"SMRW","19-Nov-2019","7080.17","7095.84","7041.68","7064.41","0"
"SMSS","19-Nov-2019","8733.24","8760.4","8689.86","8732.26","0"
"SMTI","19-Nov-2019","1463.64","1480.78","1460.36","1478.25","0"
"SMTR","19-Nov-2019","216.53","217.42","216.05","217","0"
"SNAC","19-Nov-2019","291.32","295.01","290.43","294.4","0"
"SNCH","19-Nov-2019","146.53","146.95","145.81","146.87","0"
"SNCT","19-Nov-2019","191.39","191.61","190.13","191.51","0"
"SNER","19-Nov-2019","68.04","68.16","67.89","68.09","0"
"SNNE","19-Nov-2019","3841.86","3857.07","3835.91","3840.83","0"
"SNNT","19-Nov-2019","4805.48","4823.89","4798.89","4807.01","0"
"SNRE","19-Nov-2019","2207.36","2215.09","2199.89","2204.55","0"
"SNRT","19-Nov-2019","75.64","75.78","75.48","75.7","0"
"SNRU","19-Nov-2019","2427.45","2436.57","2421.97","2426.76","0"
"SNTE","19-Nov-2019","203.65","203.96","202.28","203.84","0"
"SNUI","19-Nov-2019","124.55","124.78","124.28","124.65","0"
"SOBC","19-Nov-2019","29.96","30.39","29.77","30.01","0"
"SOCC","19-Nov-2019","33.14","33.61","32.94","33.19","0"
"SP500","19-Nov-2019","3127.45","3127.64","3113.47","3120.18","1924172000"
"SPAA","19-Nov-2019","78.45","79.15","78.37","78.88","0"
"SPAB","19-Nov-2019","112.18","113.15","112.04","112.78","0"
"SPAC","19-Nov-2019","61.32","61.93","61.31","61.71","0"
